0.04,1.005
10.04,1
20.04,1
30.04,1
40.04,0.999
50.04,1
60.04,1.001
70.04,1
80.04,1
90.04,1
100.04,0.999
110.04,1
120.04,1
130.04,1
140.04,1
150.04,1
160.04,1
170.04,1
180.04,1
190.04,1
200.04,1
210.04,1
220.04,1
230.04,1
240.04,1
250.04,1
260.04,0.999
270.04,1
280.04,1
290.04,1
300.04,1
310.04,1
320.04,1
330.04,1
340.04,1
350.04,1
360.04,1
370.04,1
380.04,1
390.04,1
400.04,1
410.04,1
420.04,1
430.04,1
440.04,1
450.04,0.999
460.04,1
470.04,1
480.04,1
490.04,1
500.04,1
510.04,0.999
520.04,1
530.04,1
540.04,1
550.04,1
560.04,0.999
570.04,1
580.04,1
590.04,1
600.04,1
610.04,1
620.04,1
630.04,1
640.04,1
650.04,1
660.04,1
670.04,1
680.04,1
690.04,1.001
700.04,1
710.04,1
720.04,1
730.04,1
740.04,1
750.04,1
760.04,1
770.04,1
780.04,1
790.04,1
800.04,1
810.04,1
820.04,1
830.04,1
840.04,1.001
850.04,1
860.04,1
870.04,0.999
880.04,1
890.04,0.999
900.04,1
910.04,1
920.04,1
930.04,1
940.04,1
950.04,1
960.04,1
970.04,0.999
980.04,1
990.04,1
1000,1
1010,0.999
1020,1
1030,1
1040,1
1050,1
1060,0.999
1070,1
1080,1
1090,1
1100,1
1110,1
1120,1
1130,1
1140,1
1150,1
1160,1.001
1170,0.999
1180,1
1190,1
1200,1
1210,1
1220,1
1230,1
1240,1
1250,1
1260,0.999
1270,1
1280,1
1290,1
1300,1
1310,1
1320,1
1330,1
1340,0.999
1350,1
1360,1
1370,1
1380,1
1390,1
1400,1
1410,1
1420,1
1430,1
1440,1
1450,1
1460,1
1470,1
1480,1
1490,1
1500,1
1510,1
1520,1
1530,1
1540,0.999
1550,0.999
1560,1
1570,1
1580,1
1590,1
1600,1
1610,1
1620,1.001
1630,0.999
1640,1
1650,1
1660,1
1670,1
1680,1
1690,1
1700,1
1710,1
1720,1
1730,1
1740,1
1750,1.001
1760,0.999
1770,1
1780,1
1790,1
1800,1
1810,0.999
1820,1
1830,1
1840,0.999
1850,1
1860,1
1870,1
1880,0.999
1890,1
1900,1
1910,0.999
1920,1
1930,1
1940,0.999
1950,1
1960,1
1970,1
1980,1
1990,1
2000,0.999
2010,1
2020,1
2030,1
2040,1
2050,1
2060,1
2070,1
2080,1
2090,0.999
2100,1
2110,1
2120,1
2130,1
2140,1
2150,1.001
2160,1
2170,1
2180,1
2190,1
2200,1
2210,1
2220,1
2230,1
2240,1
2250,1
2260,1
2270,1
2280,1
2290,1
2300,1
2310,1
2320,1
2330,1
2340,0.999
2350,1
2360,0.999
2370,1
2380,1
2390,0.999
2400,1
2410,1
2420,1
2430,1
2440,1
2450,1
2460,1
2470,0.999
2480,0.999
2490,0.999
2500,1
2510,0.999
2520,1
2530,0.999
2540,1
2550,1
2560,1
2570,1
2580,1
2590,1
2600,1
2610,1
2620,0.999
2630,1
2640,1
2650,0.999
2660,1
2670,1
2680,1
2690,1
2700,1
2710,1
2720,1
2730,0.999
2740,1
2750,1
2760,1
2770,1
2780,1
2790,1
2800,0.999
2810,1
2820,1
2830,1
2840,1
2850,0.999
2860,1
2870,1
2880,1
2890,1
2900,1
2910,1
2920,1
2930,0.999
2940,1
2950,0.999
2960,1
2970,1
2980,0.999
2990,1
3000,0.999
3010,1
3020,1
3030,1
3040,1
3050,1
3060,1
3070,1.001
3080,1
3090,1
3100,0.999
3110,1
3120,1
3130,1
3140,1
3150,1
3160,0.999
3170,1
3180,1
3190,1
3200,0.999
3210,1
3220,1
3230,1
3240,1
3250,1
3260,1
3270,1.001
3280,1
3290,1
3300,1
3310,1
3320,1
3330,1
3340,1
3350,0.999
3360,1
3370,1
3375.2,1.001
