time,voltage
1.11111111111111e-05,4.072
0.0027888888888888,4.028
0.0055666666666666,4.012
0.0083444444444444,4.0
0.0111222222222222,3.989
0.0139,3.98
0.0166777777777778,3.972
0.0194555555555556,3.965
0.0222333333333333,3.958
0.0250111111111111,3.952
0.0277888888888889,3.946
0.0305666666666667,3.941
0.0333444444444444,3.936
0.0361222222222222,3.931
0.0389,3.927
0.0416777777777778,3.923
0.0444555555555556,3.919
0.0472333333333333,3.916
0.0500111111111111,3.912
0.0527888888888889,3.909
0.0555666666666667,3.905
0.0583444444444444,3.902
0.0611222222222222,3.899
0.0639,3.896
0.0666777777777778,3.893
0.0694555555555555,3.89
0.0722333333333333,3.887
0.0750111111111111,3.885
0.0777888888888889,3.882
0.0805666666666667,3.879
0.0833444444444444,3.877
0.0861222222222222,3.874
0.0889,3.872
0.0916777777777778,3.869
0.0944555555555556,3.867
0.0972333333333333,3.864
0.100011111111111,3.862
0.102788888888889,3.86
0.105566666666667,3.857
0.108344444444444,3.855
0.111122222222222,3.853
0.1139,3.851
0.116677777777778,3.848
0.119455555555556,3.846
0.122233333333333,3.844
0.125011111111111,3.842
0.127788888888889,3.839
0.130566666666667,3.837
0.133344444444444,3.835
0.136122222222222,3.833
0.1389,3.831
0.141677777777778,3.829
0.144455555555556,3.827
0.147233333333333,3.825
0.150011111111111,3.822
0.152788888888889,3.82
0.155566666666667,3.818
0.158344444444444,3.816
0.161122222222222,3.814
0.1639,3.812
0.166677777777778,3.81
0.169455555555556,3.808
0.172233333333333,3.806
0.175011111111111,3.804
0.177788888888889,3.802
0.180566666666667,3.8
0.183344444444444,3.798
0.186122222222222,3.796
0.1889,3.794
0.191677777777778,3.792
0.194455555555556,3.79
0.197233333333333,3.789
0.200011111111111,3.787
0.202788888888889,3.785
0.205566666666667,3.783
0.208344444444444,3.781
0.211122222222222,3.779
0.2139,3.777
0.216677777777778,3.775
0.219455555555556,3.773
0.222233333333333,3.771
0.225011111111111,3.77
0.227788888888889,3.768
0.230566666666667,3.766
0.233344444444444,3.764
0.236122222222222,3.762
0.2389,3.76
0.241677777777778,3.758
0.244455555555556,3.757
0.247233333333333,3.755
0.250011111111111,3.753
0.252788888888889,3.751
0.255566666666667,3.749
0.258344444444444,3.747
0.261122222222222,3.746
0.2639,3.744
0.266677777777778,3.742
0.269455555555556,3.74
0.272233333333333,3.739
0.275011111111111,3.737
0.277788888888889,3.735
0.280566666666667,3.733
0.283344444444444,3.732
0.286122222222222,3.73
0.2889,3.728
0.291677777777778,3.726
0.294455555555556,3.724
0.297233333333333,3.723
0.300011111111111,3.721
0.302788888888889,3.719
0.305566666666667,3.718
0.308344444444444,3.716
0.311122222222222,3.714
0.3139,3.713
0.316677777777778,3.711
0.319455555555556,3.709
0.322233333333333,3.708
0.325011111111111,3.706
0.327788888888889,3.704
0.330566666666667,3.703
0.333344444444444,3.701
0.336122222222222,3.699
0.3389,3.698
0.341677777777778,3.696
0.344455555555556,3.694
0.347233333333333,3.693
0.350011111111111,3.691
0.352788888888889,3.689
0.355566666666667,3.688
0.358344444444444,3.686
0.361122222222222,3.685
0.3639,3.683
0.366677777777778,3.682
0.369455555555556,3.68
0.372233333333333,3.678
0.375011111111111,3.677
0.377788888888889,3.675
0.380566666666667,3.674
0.383344444444444,3.672
0.386122222222222,3.671
0.3889,3.669
0.391677777777778,3.667
0.394455555555556,3.666
0.397233333333333,3.664
0.400011111111111,3.663
0.402788888888889,3.661
0.405566666666667,3.66
0.408344444444444,3.658
0.411122222222222,3.657
0.4139,3.655
0.416677777777778,3.654
0.419455555555556,3.652
0.422233333333333,3.651
0.425011111111111,3.649
0.427788888888889,3.648
0.430566666666667,3.646
0.433344444444444,3.645
0.436122222222222,3.643
0.4389,3.642
0.441677777777778,3.64
0.444455555555556,3.639
0.447233333333333,3.637
0.450011111111111,3.636
0.452788888888889,3.635
0.455566666666667,3.633
0.458344444444444,3.632
0.461122222222222,3.63
0.4639,3.629
0.466677777777778,3.627
0.469455555555556,3.626
0.472233333333333,3.625
0.475011111111111,3.623
0.477788888888889,3.622
0.480566666666667,3.62
0.483344444444444,3.619
0.486122222222222,3.618
0.4889,3.616
0.491677777777778,3.615
0.494455555555556,3.613
0.497233333333333,3.612
0.500011111111111,3.611
0.502788888888889,3.609
0.505566666666667,3.608
0.508344444444444,3.606
0.511122222222222,3.605
0.5139,3.604
0.516677777777778,3.603
0.519455555555556,3.601
0.522233333333333,3.6
0.525011111111111,3.598
0.527788888888889,3.597
0.530566666666667,3.596
0.533344444444444,3.594
0.536122222222222,3.593
0.5389,3.592
0.541677777777778,3.59
0.544455555555556,3.589
0.547233333333333,3.587
0.550011111111111,3.586
0.552788888888889,3.585
0.555566666666667,3.584
0.558344444444444,3.582
0.561122222222222,3.581
0.5639,3.58
0.566677777777778,3.578
0.569455555555555,3.577
0.572233333333333,3.576
0.575011111111111,3.575
0.577788888888889,3.573
0.580566666666667,3.572
0.583344444444444,3.571
0.586122222222222,3.569
0.5889,3.568
0.591677777777778,3.567
0.594455555555556,3.565
0.597233333333333,3.564
0.600011111111111,3.563
0.602788888888889,3.561
0.605566666666667,3.56
0.608344444444444,3.559
0.611122222222222,3.558
0.6139,3.556
0.616677777777778,3.555
0.619455555555556,3.554
0.622233333333333,3.553
0.625011111111111,3.551
0.627788888888889,3.55
0.630566666666667,3.549
0.633344444444444,3.547
0.636122222222222,3.546
0.6389,3.545
0.641677777777778,3.543
0.644455555555556,3.542
0.647233333333333,3.541
0.650011111111111,3.54
0.652788888888889,3.538
0.655566666666667,3.537
0.658344444444444,3.536
0.661122222222222,3.534
0.6639,3.533
0.666677777777778,3.532
0.669455555555556,3.531
0.672233333333333,3.529
0.675011111111111,3.528
0.677788888888889,3.527
0.680566666666667,3.525
0.683344444444444,3.524
0.686122222222222,3.523
0.6889,3.521
0.691677777777778,3.52
0.694455555555555,3.519
0.697233333333333,3.517
0.700011111111111,3.516
0.702788888888889,3.514
0.705566666666667,3.513
0.708344444444444,3.512
0.711122222222222,3.511
0.7139,3.509
0.716677777777778,3.508
0.719455555555556,3.506
0.722233333333333,3.505
0.725011111111111,3.503
0.727788888888889,3.502
0.730566666666667,3.501
0.733344444444444,3.499
0.736122222222222,3.498
0.7389,3.496
0.741677777777778,3.495
0.744455555555556,3.494
0.747233333333333,3.492
0.750011111111111,3.491
0.752788888888889,3.489
0.755566666666667,3.488
0.758344444444444,3.486
0.761122222222222,3.485
0.7639,3.483
0.766677777777778,3.481
0.769455555555556,3.48
0.772233333333333,3.479
0.775011111111111,3.477
0.777788888888889,3.475
0.780566666666667,3.474
0.783344444444444,3.472
0.786122222222222,3.471
0.7889,3.469
0.791677777777778,3.467
0.794455555555556,3.466
0.797233333333333,3.464
0.800011111111111,3.463
0.802788888888889,3.461
0.805566666666667,3.459
0.808344444444444,3.458
0.811122222222222,3.456
0.8139,3.454
0.816677777777778,3.453
0.819455555555555,3.451
0.822233333333333,3.449
0.825011111111111,3.447
0.827788888888889,3.446
0.830566666666667,3.444
0.833344444444444,3.442
0.836122222222222,3.44
0.8389,3.439
0.841677777777778,3.437
0.844455555555556,3.435
0.847233333333333,3.433
0.850011111111111,3.431
0.852788888888889,3.429
0.855566666666667,3.428
0.858344444444444,3.426
0.861122222222222,3.424
0.8639,3.422
0.866677777777778,3.42
0.869455555555556,3.418
0.872233333333333,3.416
0.875011111111111,3.414
0.877788888888889,3.412
0.880566666666667,3.41
0.883344444444444,3.408
0.886122222222222,3.406
0.8889,3.404
0.891677777777778,3.402
0.894455555555556,3.4
0.897233333333333,3.397
0.900011111111111,3.395
0.902788888888889,3.393
0.905566666666667,3.391
0.908344444444444,3.389
0.911122222222222,3.386
0.9139,3.384
0.916677777777778,3.382
0.919455555555556,3.38
0.922233333333333,3.377
0.925011111111111,3.375
0.927788888888889,3.373
0.930566666666667,3.37
0.933344444444444,3.368
0.936122222222222,3.366
0.9389,3.363
0.941677777777778,3.36
0.944455555555555,3.358
0.947233333333333,3.355
0.950011111111111,3.353
0.952788888888889,3.35
0.955566666666667,3.348
0.958344444444444,3.345
0.961122222222222,3.342
0.9639,3.339
0.966677777777778,3.337
0.969455555555556,3.334
0.972233333333333,3.331
0.975011111111111,3.328
0.977788888888889,3.325
0.980566666666667,3.322
0.983344444444444,3.319
0.986122222222222,3.316
0.9889,3.313
0.991677777777778,3.31
0.994455555555556,3.307
0.997233333333333,3.304
1.00001111111111,3.3
1.00278888888889,3.297
1.00556666666667,3.294
1.00834444444444,3.29
1.01112222222222,3.287
1.0139,3.283
1.01667777777778,3.28
1.01945555555556,3.276
1.02223333333333,3.273
1.02501111111111,3.269
1.02778888888889,3.265
1.03056666666667,3.261
1.03334444444444,3.257
1.03612222222222,3.253
1.0389,3.249
1.04167777777778,3.245
1.04445555555556,3.241
1.04723333333333,3.236
1.05001111111111,3.232
1.05278888888889,3.228
1.05556666666667,3.223
1.05834444444444,3.219
1.06112222222222,3.214
1.0639,3.209
1.06667777777778,3.204
1.06900555555556,3.2
