time,voltage
1.11111111111111e-05,4.07
0.0027888888888888,4.025
0.0055666666666666,4.009
0.0083444444444444,3.996
0.0111222222222222,3.986
0.0139,3.977
0.0166777777777778,3.968
0.0194555555555556,3.961
0.0222333333333333,3.954
0.0250111111111111,3.948
0.0277888888888889,3.942
0.0305666666666667,3.937
0.0333444444444444,3.932
0.0361222222222222,3.928
0.0389,3.923
0.0416777777777778,3.92
0.0444555555555556,3.916
0.0472333333333333,3.912
0.0500111111111111,3.909
0.0527888888888889,3.905
0.0555666666666667,3.902
0.0583444444444444,3.899
0.0611222222222222,3.896
0.0639,3.893
0.0666777777777778,3.891
0.0694555555555555,3.888
0.0722333333333333,3.885
0.0750111111111111,3.882
0.0777888888888889,3.88
0.0805666666666667,3.877
0.0833444444444444,3.875
0.0861222222222222,3.873
0.0889,3.87
0.0916777777777778,3.868
0.0944555555555556,3.866
0.0972333333333333,3.863
0.100011111111111,3.861
0.102788888888889,3.859
0.105566666666667,3.856
0.108344444444444,3.854
0.111122222222222,3.852
0.1139,3.85
0.116677777777778,3.848
0.119455555555556,3.846
0.122233333333333,3.844
0.125011111111111,3.842
0.127788888888889,3.84
0.130566666666667,3.837
0.133344444444444,3.836
0.136122222222222,3.834
0.1389,3.831
0.141677777777778,3.83
0.144455555555556,3.827
0.147233333333333,3.826
0.150011111111111,3.823
0.152788888888889,3.822
0.155566666666667,3.82
0.158344444444444,3.818
0.161122222222222,3.816
0.1639,3.814
0.166677777777778,3.812
0.169455555555556,3.81
0.172233333333333,3.808
0.175011111111111,3.806
0.177788888888889,3.804
0.180566666666667,3.802
0.183344444444444,3.8
0.186122222222222,3.799
0.1889,3.797
0.191677777777778,3.795
0.194455555555556,3.793
0.197233333333333,3.791
0.200011111111111,3.789
0.202788888888889,3.788
0.205566666666667,3.786
0.208344444444444,3.784
0.211122222222222,3.782
0.2139,3.78
0.216677777777778,3.779
0.219455555555556,3.776
0.222233333333333,3.775
0.225011111111111,3.773
0.227788888888889,3.771
0.230566666666667,3.769
0.233344444444444,3.768
0.236122222222222,3.766
0.2389,3.764
0.241677777777778,3.762
0.244455555555556,3.761
0.247233333333333,3.759
0.250011111111111,3.757
0.252788888888889,3.755
0.255566666666667,3.754
0.258344444444444,3.752
0.261122222222222,3.75
0.2639,3.748
0.266677777777778,3.747
0.269455555555556,3.745
0.272233333333333,3.743
0.275011111111111,3.742
0.277788888888889,3.74
0.280566666666667,3.738
0.283344444444444,3.736
0.286122222222222,3.735
0.2889,3.733
0.291677777777778,3.731
0.294455555555556,3.73
0.297233333333333,3.728
0.300011111111111,3.726
0.302788888888889,3.725
0.305566666666667,3.723
0.308344444444444,3.721
0.311122222222222,3.72
0.3139,3.718
0.316677777777778,3.716
0.319455555555556,3.715
0.322233333333333,3.713
0.325011111111111,3.712
0.327788888888889,3.71
0.330566666666667,3.708
0.333344444444444,3.707
0.336122222222222,3.705
0.3389,3.704
0.341677777777778,3.702
0.344455555555556,3.7
0.347233333333333,3.699
0.350011111111111,3.697
0.352788888888889,3.696
0.355566666666667,3.694
0.358344444444444,3.693
0.361122222222222,3.691
0.3639,3.69
0.366677777777778,3.688
0.369455555555556,3.686
0.372233333333333,3.685
0.375011111111111,3.683
0.377788888888889,3.682
0.380566666666667,3.68
0.383344444444444,3.679
0.386122222222222,3.677
0.3889,3.676
0.391677777777778,3.674
0.394455555555556,3.673
0.397233333333333,3.671
0.400011111111111,3.67
0.402788888888889,3.668
0.405566666666667,3.667
0.408344444444444,3.665
0.411122222222222,3.664
0.4139,3.662
0.416677777777778,3.661
0.419455555555556,3.659
0.422233333333333,3.658
0.425011111111111,3.656
0.427788888888889,3.655
0.430566666666667,3.653
0.433344444444444,3.652
0.436122222222222,3.651
0.4389,3.649
0.441677777777778,3.648
0.444455555555556,3.646
0.447233333333333,3.645
0.450011111111111,3.643
0.452788888888889,3.642
0.455566666666667,3.641
0.458344444444444,3.639
0.461122222222222,3.638
0.4639,3.636
0.466677777777778,3.635
0.469455555555556,3.634
0.472233333333333,3.632
0.475011111111111,3.631
0.477788888888889,3.63
0.480566666666667,3.628
0.483344444444444,3.626
0.486122222222222,3.625
0.4889,3.624
0.491677777777778,3.622
0.494455555555556,3.621
0.497233333333333,3.62
0.500011111111111,3.618
0.502788888888889,3.617
0.505566666666667,3.616
0.508344444444444,3.614
0.511122222222222,3.613
0.5139,3.612
0.516677777777778,3.61
0.519455555555556,3.609
0.522233333333333,3.608
0.525011111111111,3.607
0.527788888888889,3.605
0.530566666666667,3.604
0.533344444444444,3.602
0.536122222222222,3.601
0.5389,3.6
0.541677777777778,3.599
0.544455555555556,3.597
0.547233333333333,3.596
0.550011111111111,3.595
0.552788888888889,3.593
0.555566666666667,3.592
0.558344444444444,3.591
0.561122222222222,3.59
0.5639,3.588
0.566677777777778,3.587
0.569455555555555,3.586
0.572233333333333,3.584
0.575011111111111,3.583
0.577788888888889,3.582
0.580566666666667,3.581
0.583344444444444,3.58
0.586122222222222,3.578
0.5889,3.577
0.591677777777778,3.576
0.594455555555556,3.575
0.597233333333333,3.573
0.600011111111111,3.572
0.602788888888889,3.571
0.605566666666667,3.569
0.608344444444444,3.568
0.611122222222222,3.567
0.6139,3.566
0.616677777777778,3.565
0.619455555555556,3.563
0.622233333333333,3.562
0.625011111111111,3.561
0.627788888888889,3.56
0.630566666666667,3.558
0.633344444444444,3.557
0.636122222222222,3.556
0.6389,3.555
0.641677777777778,3.554
0.644455555555556,3.552
0.647233333333333,3.551
0.650011111111111,3.55
0.652788888888889,3.549
0.655566666666667,3.547
0.658344444444444,3.546
0.661122222222222,3.545
0.6639,3.544
0.666677777777778,3.543
0.669455555555556,3.541
0.672233333333333,3.54
0.675011111111111,3.539
0.677788888888889,3.538
0.680566666666667,3.537
0.683344444444444,3.535
0.686122222222222,3.534
0.6889,3.533
0.691677777777778,3.532
0.694455555555555,3.531
0.697233333333333,3.529
0.700011111111111,3.528
0.702788888888889,3.527
0.705566666666667,3.526
0.708344444444444,3.525
0.711122222222222,3.523
0.7139,3.522
0.716677777777778,3.521
0.719455555555556,3.52
0.722233333333333,3.519
0.725011111111111,3.517
0.727788888888889,3.516
0.730566666666667,3.515
0.733344444444444,3.513
0.736122222222222,3.512
0.7389,3.511
0.741677777777778,3.51
0.744455555555556,3.509
0.747233333333333,3.507
0.750011111111111,3.506
0.752788888888889,3.505
0.755566666666667,3.504
0.758344444444444,3.502
0.761122222222222,3.501
0.7639,3.5
0.766677777777778,3.498
0.769455555555556,3.497
0.772233333333333,3.496
0.775011111111111,3.495
0.777788888888889,3.493
0.780566666666667,3.492
0.783344444444444,3.491
0.786122222222222,3.489
0.7889,3.488
0.791677777777778,3.487
0.794455555555556,3.485
0.797233333333333,3.484
0.800011111111111,3.482
0.802788888888889,3.481
0.805566666666667,3.48
0.808344444444444,3.479
0.811122222222222,3.477
0.8139,3.476
0.816677777777778,3.475
0.819455555555555,3.473
0.822233333333333,3.472
0.825011111111111,3.47
0.827788888888889,3.469
0.830566666666667,3.468
0.833344444444444,3.466
0.836122222222222,3.465
0.8389,3.463
0.841677777777778,3.462
0.844455555555556,3.46
0.847233333333333,3.459
0.850011111111111,3.458
0.852788888888889,3.456
0.855566666666667,3.455
0.858344444444444,3.453
0.861122222222222,3.452
0.8639,3.45
0.866677777777778,3.449
0.869455555555556,3.447
0.872233333333333,3.446
0.875011111111111,3.444
0.877788888888889,3.443
0.880566666666667,3.441
0.883344444444444,3.44
0.886122222222222,3.438
0.8889,3.437
0.891677777777778,3.435
0.894455555555556,3.433
0.897233333333333,3.432
0.900011111111111,3.43
0.902788888888889,3.428
0.905566666666667,3.427
0.908344444444444,3.425
0.911122222222222,3.423
0.9139,3.422
0.916677777777778,3.42
0.919455555555556,3.418
0.922233333333333,3.416
0.925011111111111,3.415
0.927788888888889,3.413
0.930566666666667,3.411
0.933344444444444,3.409
0.936122222222222,3.407
0.9389,3.406
0.941677777777778,3.404
0.944455555555555,3.402
0.947233333333333,3.4
0.950011111111111,3.398
0.952788888888889,3.396
0.955566666666667,3.394
0.958344444444444,3.392
0.961122222222222,3.39
0.9639,3.388
0.966677777777778,3.387
0.969455555555556,3.385
0.972233333333333,3.383
0.975011111111111,3.381
0.977788888888889,3.379
0.980566666666667,3.376
0.983344444444444,3.374
0.986122222222222,3.372
0.9889,3.37
0.991677777777778,3.368
0.994455555555556,3.366
0.997233333333333,3.363
1.00001111111111,3.361
1.00278888888889,3.359
1.00556666666667,3.357
1.00834444444444,3.355
1.01112222222222,3.352
1.0139,3.35
1.01667777777778,3.348
1.01945555555556,3.345
1.02223333333333,3.343
1.02501111111111,3.34
1.02778888888889,3.338
1.03056666666667,3.335
1.03334444444444,3.333
1.03612222222222,3.33
1.0389,3.328
1.04167777777778,3.325
1.04445555555556,3.322
1.04723333333333,3.32
1.05001111111111,3.317
1.05278888888889,3.314
1.05556666666667,3.312
1.05834444444444,3.309
1.06112222222222,3.306
1.0639,3.303
1.06667777777778,3.3
1.06945555555556,3.297
1.07223333333333,3.294
1.07501111111111,3.291
1.07778888888889,3.288
1.08056666666667,3.285
1.08334444444444,3.282
1.08612222222222,3.279
1.0889,3.275
1.09167777777778,3.272
