time,voltage
1.11111111111111e-05,4.066
0.0027888888888888,4.015
0.0055666666666666,3.999
0.0083444444444444,3.986
0.0111222222222222,3.975
0.0139,3.965
0.0166777777777778,3.957
0.0194555555555556,3.949
0.0222333333333333,3.941
0.0250111111111111,3.935
0.0277888888888889,3.929
0.0305666666666667,3.924
0.0333444444444444,3.918
0.0361222222222222,3.914
0.0389,3.909
0.0416777777777778,3.905
0.0444555555555556,3.901
0.0472333333333333,3.897
0.0500111111111111,3.893
0.0527888888888889,3.89
0.0555666666666667,3.886
0.0583444444444444,3.883
0.0611222222222222,3.88
0.0639,3.877
0.0666777777777778,3.874
0.0694555555555555,3.871
0.0722333333333333,3.868
0.0750111111111111,3.866
0.0777888888888889,3.863
0.0805666666666667,3.86
0.0833444444444444,3.858
0.0861222222222222,3.855
0.0889,3.853
0.0916777777777778,3.85
0.0944555555555556,3.848
0.0972333333333333,3.846
0.100011111111111,3.843
0.102788888888889,3.841
0.105566666666667,3.839
0.108344444444444,3.836
0.111122222222222,3.834
0.1139,3.832
0.116677777777778,3.83
0.119455555555556,3.827
0.122233333333333,3.825
0.125011111111111,3.823
0.127788888888889,3.821
0.130566666666667,3.819
0.133344444444444,3.817
0.136122222222222,3.815
0.1389,3.813
0.141677777777778,3.811
0.144455555555556,3.809
0.147233333333333,3.807
0.150011111111111,3.805
0.152788888888889,3.803
0.155566666666667,3.801
0.158344444444444,3.799
0.161122222222222,3.797
0.1639,3.794
0.166677777777778,3.793
0.169455555555556,3.791
0.172233333333333,3.789
0.175011111111111,3.787
0.177788888888889,3.785
0.180566666666667,3.783
0.183344444444444,3.781
0.186122222222222,3.779
0.1889,3.777
0.191677777777778,3.776
0.194455555555556,3.773
0.197233333333333,3.771
0.200011111111111,3.77
0.202788888888889,3.768
0.205566666666667,3.766
0.208344444444444,3.764
0.211122222222222,3.762
0.2139,3.76
0.216677777777778,3.759
0.219455555555556,3.757
0.222233333333333,3.755
0.225011111111111,3.753
0.227788888888889,3.751
0.230566666666667,3.749
0.233344444444444,3.747
0.236122222222222,3.746
0.2389,3.744
0.241677777777778,3.742
0.244455555555556,3.74
0.247233333333333,3.739
0.250011111111111,3.737
0.252788888888889,3.735
0.255566666666667,3.733
0.258344444444444,3.731
0.261122222222222,3.73
0.2639,3.728
0.266677777777778,3.726
0.269455555555556,3.724
0.272233333333333,3.723
0.275011111111111,3.721
0.277788888888889,3.719
0.280566666666667,3.717
0.283344444444444,3.716
0.286122222222222,3.714
0.2889,3.712
0.291677777777778,3.711
0.294455555555556,3.709
0.297233333333333,3.707
0.300011111111111,3.706
0.302788888888889,3.704
0.305566666666667,3.702
0.308344444444444,3.7
0.311122222222222,3.699
0.3139,3.697
0.316677777777778,3.696
0.319455555555556,3.694
0.322233333333333,3.692
0.325011111111111,3.69
0.327788888888889,3.689
0.330566666666667,3.687
0.333344444444444,3.685
0.336122222222222,3.684
0.3389,3.682
0.341677777777778,3.681
0.344455555555556,3.679
0.347233333333333,3.678
0.350011111111111,3.676
0.352788888888889,3.674
0.355566666666667,3.673
0.358344444444444,3.671
0.361122222222222,3.669
0.3639,3.668
0.366677777777778,3.666
0.369455555555556,3.664
0.372233333333333,3.663
0.375011111111111,3.661
0.377788888888889,3.659
0.380566666666667,3.658
0.383344444444444,3.657
0.386122222222222,3.655
0.3889,3.654
0.391677777777778,3.652
0.394455555555556,3.65
0.397233333333333,3.649
0.400011111111111,3.647
0.402788888888889,3.646
0.405566666666667,3.644
0.408344444444444,3.643
0.411122222222222,3.641
0.4139,3.64
0.416677777777778,3.638
