1.11111111111111e-05,4.055
0.00278888888888889,3.995
0.00556666666666667,3.976
0.00834444444444444,3.961
0.0111222222222222,3.948
0.0139,3.937
0.0166777777777778,3.927
0.0194555555555556,3.918
0.0222333333333333,3.909
0.0250111111111111,3.901
0.0277888888888889,3.894
0.0305666666666667,3.887
0.0333444444444444,3.881
0.0361222222222222,3.875
0.0389,3.869
0.0416777777777778,3.864
0.0444555555555556,3.859
0.0472333333333333,3.854
0.0500111111111111,3.85
0.0527888888888889,3.845
0.0555666666666667,3.841
0.0583444444444444,3.837
0.0611222222222222,3.833
0.0639,3.829
0.0666777777777778,3.826
0.0694555555555555,3.822
0.0722333333333333,3.818
0.0750111111111111,3.815
0.0777888888888889,3.812
0.0805666666666667,3.808
0.0833444444444444,3.805
0.0861222222222222,3.802
0.0889,3.799
0.0916777777777778,3.796
0.0944555555555556,3.792
0.0972333333333333,3.789
0.100011111111111,3.786
0.102788888888889,3.783
0.105566666666667,3.78
0.108344444444444,3.777
0.111122222222222,3.774
0.1139,3.772
0.116677777777778,3.769
0.119455555555556,3.766
0.122233333333333,3.763
0.125011111111111,3.76
0.127788888888889,3.757
0.130566666666667,3.755
0.133344444444444,3.752
0.136122222222222,3.749
0.1389,3.747
0.141677777777778,3.744
0.144455555555556,3.741
0.147233333333333,3.739
0.150011111111111,3.736
0.152788888888889,3.733
0.155566666666667,3.731
0.158344444444444,3.728
0.161122222222222,3.726
0.1639,3.723
0.166677777777778,3.721
0.169455555555556,3.718
0.172233333333333,3.716
0.175011111111111,3.713
0.177788888888889,3.711
0.180566666666667,3.708
0.183344444444444,3.706
0.186122222222222,3.704
0.1889,3.701
0.191677777777778,3.699
0.194455555555556,3.696
0.197233333333333,3.694
0.200011111111111,3.692
0.202788888888889,3.689
0.205566666666667,3.687
0.208344444444444,3.685
0.211122222222222,3.682
0.2139,3.68
0.216677777777778,3.678
0.219455555555556,3.675
0.222233333333333,3.673
0.225011111111111,3.671
0.227788888888889,3.668
0.230566666666667,3.666
0.233344444444444,3.664
0.236122222222222,3.662
0.2389,3.66
0.241677777777778,3.657
0.244455555555556,3.655
0.247233333333333,3.653
0.250011111111111,3.651
0.252788888888889,3.649
0.255566666666667,3.646
0.258344444444444,3.644
0.261122222222222,3.642
0.2639,3.64
0.266677777777778,3.638
0.269455555555556,3.636
0.272233333333333,3.633
0.275011111111111,3.631
0.277788888888889,3.629
0.280566666666667,3.627
0.283344444444444,3.625
0.286122222222222,3.623
0.2889,3.621
0.291677777777778,3.619
0.294455555555556,3.617
0.297233333333333,3.615
0.300011111111111,3.613
0.302788888888889,3.611
0.305566666666667,3.609
0.308344444444444,3.607
0.311122222222222,3.605
0.3139,3.602
0.316677777777778,3.601
0.319455555555556,3.599
0.322233333333333,3.597
0.325011111111111,3.595
0.327788888888889,3.593
0.330566666666667,3.591
0.333344444444444,3.589
0.336122222222222,3.587
0.3389,3.585
0.341677777777778,3.583
0.344455555555556,3.581
0.347233333333333,3.579
0.350011111111111,3.577
0.352788888888889,3.575
0.355566666666667,3.573
0.358344444444444,3.571
0.361122222222222,3.57
0.3639,3.568
0.366677777777778,3.566
0.369455555555556,3.564
0.372233333333333,3.562
0.375011111111111,3.56
0.377788888888889,3.558
0.380566666666667,3.556
0.383344444444444,3.555
0.386122222222222,3.553
0.3889,3.551
0.391677777777778,3.549
0.394455555555556,3.547
0.397233333333333,3.546
0.400011111111111,3.544
0.402788888888889,3.542
0.405566666666667,3.54
0.408344444444444,3.538
0.411122222222222,3.537
0.4139,3.535
0.416677777777778,3.533
0.419455555555556,3.531
0.422233333333333,3.53
0.425011111111111,3.528
0.427788888888889,3.526
0.430566666666667,3.524
0.433344444444444,3.523
0.436122222222222,3.521
0.4389,3.519
0.441677777777778,3.517
0.444455555555556,3.516
0.447233333333333,3.514
0.450011111111111,3.512
0.452788888888889,3.51
0.455566666666667,3.508
0.458344444444444,3.507
0.461122222222222,3.505
0.4639,3.503
0.466677777777778,3.502
0.469455555555556,3.5
0.472233333333333,3.498
0.475011111111111,3.496
0.477788888888889,3.495
0.480566666666667,3.493
0.483344444444444,3.491
0.486122222222222,3.489
0.4889,3.488
0.491677777777778,3.486
0.494455555555556,3.484
0.497233333333333,3.482
0.500011111111111,3.481
0.502788888888889,3.479
0.505566666666667,3.477
0.508344444444444,3.475
0.511122222222222,3.474
0.5139,3.472
0.516677777777778,3.47
0.519455555555556,3.468
0.522233333333333,3.466
0.525011111111111,3.464
0.527788888888889,3.463
0.530566666666667,3.461
0.533344444444444,3.459
0.536122222222222,3.457
0.5389,3.455
0.541677777777778,3.453
0.544455555555556,3.452
0.547233333333333,3.45
0.550011111111111,3.448
0.552788888888889,3.446
0.555566666666667,3.444
0.558344444444444,3.442
0.561122222222222,3.44
0.5639,3.438
0.566677777777778,3.436
0.569455555555555,3.434
0.572233333333333,3.432
0.575011111111111,3.43
0.577788888888889,3.428
0.580566666666667,3.426
0.583344444444444,3.423
0.586122222222222,3.421
0.5889,3.419
0.591677777777778,3.417
0.594455555555556,3.415
0.597233333333333,3.412
0.600011111111111,3.41
0.602788888888889,3.408
0.605566666666667,3.406
0.608344444444444,3.403
0.611122222222222,3.401
0.6139,3.399
0.616677777777778,3.396
0.619455555555556,3.394
0.622233333333333,3.392
0.625011111111111,3.389
0.627788888888889,3.387
0.630566666666667,3.384
0.633344444444444,3.382
0.636122222222222,3.379
0.6389,3.376
0.641677777777778,3.374
0.644455555555556,3.371
0.647233333333333,3.369
0.650011111111111,3.366
0.652788888888889,3.363
0.655566666666667,3.36
0.658344444444444,3.358
0.661122222222222,3.355
0.6639,3.352
0.666677777777778,3.349
0.669455555555556,3.346
0.672233333333333,3.343
0.675011111111111,3.34
0.677788888888889,3.337
0.680566666666667,3.334
0.683344444444444,3.331
0.686122222222222,3.328
0.6889,3.325
0.691677777777778,3.322
0.694455555555555,3.319
0.697233333333333,3.315
0.700011111111111,3.312
0.702788888888889,3.309
0.705566666666667,3.305
0.708344444444444,3.302
0.711122222222222,3.299
0.7139,3.295
0.716677777777778,3.291
0.719455555555556,3.288
0.722233333333333,3.284
0.725011111111111,3.281
0.727788888888889,3.277
0.730566666666667,3.273
0.733344444444444,3.27
0.736122222222222,3.266
0.7389,3.261
0.741677777777778,3.258
0.744455555555556,3.254
0.747233333333333,3.25
0.750011111111111,3.246
0.752788888888889,3.241
0.755566666666667,3.237
0.758344444444444,3.233
0.761122222222222,3.229
0.7639,3.224
0.766677777777778,3.22
0.769455555555556,3.215
0.772233333333333,3.21
0.775011111111111,3.206
0.777788888888889,3.201
0.778441666666667,3.2
